text,label,label_id
广东阳江互助会，我在广海上学，正准备办个社团，个人感受,Neutral,1
那是上瘾初期，后期就是感觉酒不好喝了，但是不喝还总感觉没意思不知道干点啥，依赖酒精麻醉的感觉，太难受了,Negative,0
喜欢喝就喝，不喜欢喝就不喝。大家都只活一次，但是希望大家喝醉不要做出格的事，还有就是适量，可以三五天，一两周喝一次，不要喝太醉，给你的身体一点恢复时间，祝大家喝一辈子的酒。，值得推荐,Positive,2
戒不下去一次喝正常量的3倍，可以有效戒酒一段时间，还需要观察,Neutral,1
[流泪][流泪][流泪]我俩差不多，有点失望,Negative,0
爱喝酒的人爱喝的原因是因为酒精，而不是因为酒的味道，值得推荐,Positive,2
ip正确，先观望一下,Neutral,1
就是一点点意志力。我吸烟15年，戒了10年。去年有点焦虑，复吸一年。现在又戒了半年。身体难受就一个月。处理好心瘾[捂脸]，有点失望,Negative,0
我十九岁男生晚上不喝酒睡不着觉，先观望一下,Neutral,1
我也是 一天一斤多或者两斤[流泪] 现在也抖，有点失望,Negative,0
厉害，佩服[赞]，确实有帮助,Positive,2
我老公就是酒精成瘾者根本改不了了！，这辈子就这样了，先观望一下,Neutral,1
酒精味不重，清爽的类型[黑脸]，真的戒不掉,Negative,0
喜欢喝就喝，不喜欢喝就不喝。大家都只活一次，但是希望大家喝醉不要做出格的事，还有就是适量，可以三五天，一两周喝一次，不要喝太醉，给你的身体一点恢复时间，祝大家喝一辈子的酒。，效果不错,Positive,2
@马泡 @神秘的入，还需要观察,Neutral,1
这个月9天，我喝了11瓶洋酒[流泪]戒不掉，真的戒不掉,Negative,0
现在感觉中药都比啤酒好喝，真的很有用,Positive,2
别喝小甜水了 升糖太高，个人感受,Neutral,1
他大学毕业前才经历四次完全断片吗[捂脸][捂脸]，真的戒不掉,Negative,0
早醉早醒，个人感受,Neutral,1
[捂脸]一直追求微醺，但感觉越来越难微醺了，可恶啊，很焦虑,Negative,0
甜菜，个人感受,Neutral,1
真是这样。我那天请别人吃饭自己带的白酒，所有人都说喝起来辣喉咙吞不下去，我喝着可甜了，狠狠吞，我喝完两杯他们才喝一杯多一点点，仅供参考,Neutral,1
21岁我开始喝的，慢慢的一晚上3瓶，10年后，到一晚上10瓶12瓶，不喝醉不罢休，后面感觉不舒服就慢慢的一周喝三次，戒过两个月没什么感觉，就是失眠，有时还是想喝点的，两个月后又喝上啤酒了。我喝啤酒多，白的基本不碰，很焦虑,Negative,0
我也是和你一模一样，给我看看你的手指，仅供参考,Neutral,1
大佬[赞][赞][赞]，效果不错,Positive,2
我是彻底戒酒了 和谁也不喝 任何场合都不喝[呲牙]，我很支持,Positive,2
这事咋说呢，我觉得有时候吧，交朋友就不一定需要他们帮些什么，不害我们就行了。，仅供参考,Neutral,1
其实这东西不想烟一样有瘾 感觉是有酒瘾的人是因为喜欢喝完酒的那种感觉，确实有帮助,Positive,2
亲叔叔，没有事业家庭破裂，天天喝酒，先观望一下,Neutral,1
不早说！，先观望一下,Neutral,1
@tongyu [看]，效果不错,Positive,2
[不失礼貌的微笑]+1我十九二十喝的，一开始就是三四瓶现在变成了精酿高度啤酒，最近想着戒掉至少不是每天都喝，值得推荐,Positive,2
别喝小甜水了 升糖太高，仅供参考,Neutral,1
那确实可能是假酒。因为茅台是酱香不可能甜的，太难受了,Negative,0
我也觉得戒烟好难啊我一天一包烟左右戒了好几次生理上戒掉了心理上戒不掉看不得别人抽烟现在身体好差咳嗽痰多，确实有帮助,Positive,2
"我也经常喝酒，我认为就是不要喝到吐，喝到难受。
不要喝到胡言乱语，耍酒疯丢人。
其余想怎么喝怎么喝。，仅供参考",Neutral,1
别喝精酿了[捂脸]，真的戒不掉,Negative,0
真是这样。我那天请别人吃饭自己带的白酒，所有人都说喝起来辣喉咙吞不下去，我喝着可甜了，狠狠吞，我喝完两杯他们才喝一杯多一点点，还需要观察,Neutral,1
准备戒了，给自己喝出焦虑症躯体化了，太难受了,Negative,0
戒了吧，仅供参考,Neutral,1
你也说了，只是你感觉，你又没上瘾，你怎么知道不能成瘾的？？，有点失望,Negative,0
ip正确，仅供参考,Neutral,1
你第一次喝可乐觉得有那么好喝吗[泪奔]，效果不错,Positive,2
以前天天喝，确实有点隔几天不喝想放松一下的感觉，但我感觉酒这个东西到不了瘾的程度，还需要观察,Neutral,1
你这真是酒精依赖了，有点失望,Negative,0
白酒啊兄弟？[噢买尬]，仅供参考,Neutral,1
21岁我开始喝的，慢慢的一晚上3瓶，10年后，到一晚上10瓶12瓶，不喝醉不罢休，后面感觉不舒服就慢慢的一周喝三次，戒过两个月没什么感觉，就是失眠，有时还是想喝点的，两个月后又喝上啤酒了。我喝啤酒多，白的基本不碰，真的戒不掉,Negative,0
太会了，酒会越喝越好喝。酒和烟一样，一开始难以接受，越来越上瘾，中立看法,Neutral,1
那种酒精的放松感 真的上瘾，真的戒不掉,Negative,0
他去的酒吧，仅供参考,Neutral,1
有可能影响，但只是喝了那么两三次，当时不知道是酒，会伤害身体，后来家里人骂过我之后成年前几乎没喝过了[看]，值得推荐,Positive,2
那确实可能是假酒。因为茅台是酱香不可能甜的，这体验很差,Negative,0
没有，基本上都是跟好朋友一起，确实有帮助,Positive,2
对喽，就这么喝，仅供参考,Neutral,1
那真的只能靠他自己的意志力[笑哭]，有点失望,Negative,0
我朋友全是喝酒的，现在我戒酒了他们都不搭理我了[泪奔]，仅供参考,Neutral,1
[捂脸]看到评论这句话有点想笑没有酒瘾干嘛天天喝就和视频里面找到借口一样，太难受了,Negative,0
以前我一遇到事就喝很多烟，我酒量还不错没有醉的太难受过。今年过年晚饭喝了不少白酒，晚上和朋友又喝了很多洋酒。喝混了之后第二天醉的吐了一早上，脑袋剧痛，喉咙里都是酒精混血腥味。这之后再也没喝过了，值得推荐,Positive,2
你是完全不懂幽默吗，个人感受,Neutral,1
我现在，最头疼的就是怎么戒烟，就像曾经的没有尝试过抽烟的那种，现在不管怎么戒烟，也不免某个时间忽然想抽一根，生理上两周内就完全没什么不适了，但是心理上的瘾我觉得应该是一辈子的折磨，想抽一根[捂脸]，这体验很差,Negative,0
基本不空天[耶]，先观望一下,Neutral,1
劲酒加啤酒在我大二的国庆节，彻底把酒戒了[微笑]，个人感受,Neutral,1
酒品不好是借口，你也没见他去抢银行去公安局打人，这说明他是清醒的，只是借着酒劲做之前不敢做的事情，你永远叫不醒一个装睡的人[抠鼻]。，效果不错,Positive,2
你给犯瘾的机会了吗？，仅供参考,Neutral,1
第二种方法是重新染上其他瘾，吃甜品喝奶茶看小说或者其他能让你上瘾的东西或者事情。，真的戒不掉,Negative,0
记错人了，这里发帖子企图圆回来[看]，值得推荐,Positive,2
不喝，个人感受,Neutral,1
我也觉得戒烟好难啊我一天一包烟左右戒了好几次生理上戒掉了心理上戒不掉看不得别人抽烟现在身体好差咳嗽痰多，真的很有用,Positive,2
我昨晚刚停一天今天就刷到了，仅供参考,Neutral,1
不影响发育？，先观望一下,Neutral,1
哈哈哈，那你确实没瘾，这么多年都没练出来[捂脸]，很焦虑,Negative,0
这是好事啊 酒肉朋友关键时候没一个能指的上的，我很支持,Positive,2
试试白的，先观望一下,Neutral,1
酒品不好是借口，你也没见他去抢银行去公安局打人，这说明他是清醒的，只是借着酒劲做之前不敢做的事情，你永远叫不醒一个装睡的人[抠鼻]。，值得推荐,Positive,2
这不科学家么，还需要观察,Neutral,1
我是一个重度酒精依赖症患者，在此劝诫大家，千万不要妄图自己戒酒，我尝试了许久，发现自己根本办不到，所以我参加了互助会，我们互相分享故事，勉励对方，互帮互助，终于我的酒量上涨了，很焦虑,Negative,0
不会是碧蓝之海那样的潜水社吧 [杀马特]，先观望一下,Neutral,1
认识一块喝酒吗[看]，确实有帮助,Positive,2
我也是和你一模一样，给我看看你的手指，先观望一下,Neutral,1
味道难喝，但喝多了就舒服很多，下班也不累了，真的戒不掉,Negative,0
[赞]，确实有帮助,Positive,2
我有几年每天500ml左右威士忌，一天不断，还需要观察,Neutral,1
我34岁，酗酒几年了。每天一斤白酒，不要下酒菜，自己一个人干喝。真是戒不掉，只要一戒酒，手抖，心慌，睡觉冒虚汗。最长时戒过三个月，感觉自己戒掉了就出门去工作了。结果和同事聚会，喝了第一口，就控制不住自己了，就又沾上了。目前戒了一个月了，打算不管白的啤的，永远都不沾第一口了。，太难受了,Negative,0
说实话要真成瘾了   戒你都比戒酒容易，仅供参考,Neutral,1
我现在要么囤点喜欢的啤酒洋酒独酌，要么和非常知根知底且无任何经济、工作来往的发小放开喝酒。同事绝对不喝，陪领导积极倒水倒酒，把量控制好。酒多必言，言多必失，并且第二天难受的一批，绝对不划算，值得推荐,Positive,2
我是品不了，最起码百分之90的人不能像你这样品白酒，还需要观察,Neutral,1
先喝鸡尾酒。慢慢喝度数高的鸡尾酒。和果汁一样，又可以体验微醺，，先观望一下,Neutral,1
他喝的假酒。第二天头疼，太难受了,Negative,0
不喝就行了，还需要观察,Neutral,1
这个月9天，我喝了11瓶洋酒[流泪]戒不掉，这体验很差,Negative,0
酒品不好的人真别喝了，我叔外公一个平时很好的人，一喝酒就开始说胡话乱打人，我叔外婆是以前那种老一辈思想，挨了打也不说，怕丢人，硬是有回骨折了才发现，唉，酒品不好还要喝是真的害人，我很支持,Positive,2
[宕机]我小学的时候别人说家里人不让喝酒我都懵了，我记事起一家四口都喝酒，仅供参考,Neutral,1
我工作两年了都没断过片，喝过酒 也醉过 但对酒就是喜欢不起来 好难喝，效果不错,Positive,2
喝白酒要闭气吗？清香的甘甜，浓香的舒爽，酱香的醇厚，不都是需要喝下去以后呼吸时慢慢品吗？，先观望一下,Neutral,1
哈哈哈哈哈哈，仅供参考,Neutral,1
我唯一不想喝的，只有喝到假酒大醉第二天头疼的不行，那个时候会闻到酒都想吐，如果不是大醉，那每天二公两白的简直神仙日子，这体验很差,Negative,0
仅仅是偶尔地追寻微醺的感觉，没问题，但是当你开始觉得就本身好喝，那就完了，啤酒喝出香来，白酒喝出甜来，就说明你上瘾了，中立看法,Neutral,1
亲叔叔，没有事业家庭破裂，天天喝酒，中立看法,Neutral,1
我們終要面對一直逃避的事物，否则生活会逼着我们面对，你已经很优秀了[呲牙]，真的很有用,Positive,2
劲酒加啤酒在我大二的国庆节，彻底把酒戒了[微笑]，中立看法,Neutral,1
平时生活没啥压力 过得很舒服吧[赞][赞][赞]，确实有帮助,Positive,2
我天天喝，也没觉得上瘾啊？，真的戒不掉,Negative,0
"我和你相反，一喝酒就能睡得着，平时压力太大了，喝酒能让我缓解压力。
过年时喝出酒精肝，我大概是没救了，先观望一下",Neutral,1
以前天天喝，不是那种细品，是跟朋友聚会，各个喝酒场合去玩耍，经常喝多喝吐，但是一直没上瘾，现在已经两个月没碰过酒了[捂脸]，太难受了,Negative,0
澳洲不犯法吗[发呆]，还需要观察,Neutral,1
酒精味不重，清爽的类型[黑脸]，太难受了,Negative,0
你第一次喝可乐觉得有那么好喝吗[泪奔]，值得推荐,Positive,2
对不起我反思我反思，先观望一下,Neutral,1
真正的酒鬼不需要朋友 比如我只在家喝，个人感受,Neutral,1
那真的只能靠他自己的意志力[笑哭]，这体验很差,Negative,0
当年还在国内[看][看][看]，我很支持,Positive,2
成瘾了很难戒，除非一口不喝，否则戒十年再喝也是一样，帮他一起度过难关吧，还需要观察,Neutral,1
事实改编的，哥们[看]，我很支持,Positive,2
@尤洛珂 @😀 @Numpy @chocolate [石化]，中立看法,Neutral,1
"往酒或者里面加老北京豆汁，鲱鱼罐头，鱼腥草，藿香正气水等，然后一边逼自己喝下去一般想不是飞天茅台劳资不喝，找个人监督自己，敢不喝就用电棍电你，不出一个星期就能戒，速成[看]
戒不了是因为你放纵，而不是克制，没有强迫自己，效果不错",Positive,2
我唯一不想喝的，只有喝到假酒大醉第二天头疼的不行，那个时候会闻到酒都想吐，如果不是大醉，那每天二公两白的简直神仙日子，太难受了,Negative,0
这是戒断反应，熬过最初的一个星期左右就好了，中立看法,Neutral,1
抽了三年烟，现在戒了147天了[看]，值得推荐,Positive,2
喝白酒要闭气吗？清香的甘甜，浓香的舒爽，酱香的醇厚，不都是需要喝下去以后呼吸时慢慢品吗？，中立看法,Neutral,1
你喜欢喝什么类型的酒？我给你推荐一下看看能不能让你有喜欢的味道，效果不错,Positive,2
我昨晚刚停一天今天就刷到了，还需要观察,Neutral,1
那还是年轻了，你这个叫借酒浇愁，爱喝和爱醉是两个概念，当然我不否认爱喝是从爱醉发展过来的，酒，茶，烟，不都是慢慢才能发展成以品鉴为主的爱好吗？，确实有帮助,Positive,2
天生歌厅体质，个人感受,Neutral,1
这事咋说呢，我觉得有时候吧，交朋友就不一定需要他们帮些什么，不害我们就行了。，中立看法,Neutral,1
"我也经常喝酒，我认为就是不要喝到吐，喝到难受。
不要喝到胡言乱语，耍酒疯丢人。
其余想怎么喝怎么喝。，个人感受",Neutral,1
其实这东西不想烟一样有瘾 感觉是有酒瘾的人是因为喜欢喝完酒的那种感觉，真的很有用,Positive,2
天天喝也没见有瘾啊，仅供参考,Neutral,1
因为喝超过6瓶的时候都断片了，只记得每次喝6瓶[捂脸]，很焦虑,Negative,0
喜欢喝就喝，不喜欢喝就不喝。大家都只活一次，但是希望大家喝醉不要做出格的事，还有就是适量，可以三五天，一两周喝一次，不要喝太醉，给你的身体一点恢复时间，祝大家喝一辈子的酒。，真的很有用,Positive,2
有，仅供参考,Neutral,1
@黎桑曲 我要被他俩笑死了，个人感受,Neutral,1
我是一个重度酒精依赖症患者，在此劝诫大家，千万不要妄图自己戒酒，我尝试了许久，发现自己根本办不到，所以我参加了互助会，我们互相分享故事，勉励对方，互帮互助，终于我的酒量上涨了，太难受了,Negative,0
不好喝吗？，我很支持,Positive,2
不会是碧蓝之海那样的潜水社吧 [杀马特]，个人感受,Neutral,1
[不失礼貌的微笑]+1我十九二十喝的，一开始就是三四瓶现在变成了精酿高度啤酒，最近想着戒掉至少不是每天都喝，效果不错,Positive,2
就是一点点意志力。我吸烟15年，戒了10年。去年有点焦虑，复吸一年。现在又戒了半年。身体难受就一个月。处理好心瘾[捂脸]，这体验很差,Negative,0
抽了三年烟，现在戒了147天了[看]，效果不错,Positive,2
猛，我以为我两天一瓶已经算多了，个人感受,Neutral,1
我是一个重度酒精依赖症患者，在此劝诫大家，千万不要妄图自己戒酒，我尝试了许久，发现自己根本办不到，所以我参加了互助会，我们互相分享故事，勉励对方，互帮互助，终于我的酒量上涨了，真的戒不掉,Negative,0
喝到位了[赞]，效果不错,Positive,2
喝醉是真的舒服，先观望一下,Neutral,1
[宕机]我小学的时候别人说家里人不让喝酒我都懵了，我记事起一家四口都喝酒，个人感受,Neutral,1
对啊，所以他只是感觉，不会上瘾，很焦虑,Negative,0
我是卖酒的[看]，我很支持,Positive,2
哈哈哈，那你确实没瘾，这么多年都没练出来[捂脸]，有点失望,Negative,0
平时生活没啥压力 过得很舒服吧[赞][赞][赞]，效果不错,Positive,2
那真的只能靠他自己的意志力[笑哭]，很焦虑,Negative,0
那我照个镜子就行了，个人感受,Neutral,1
从110的体重喝到150斤 啤酒 威士忌 金酒 白兰地 IPA  24年到现在365天有340天在喝酒 后来去年做了调酒师 已经成了一个瘦胖子 四肢纤细 肚子大[憨笑]，先观望一下,Neutral,1
哈哈哈，那你确实没瘾，这么多年都没练出来[捂脸]，真的戒不掉,Negative,0
确实没什么压力，仅供参考,Neutral,1
从110的体重喝到150斤 啤酒 威士忌 金酒 白兰地 IPA  24年到现在365天有340天在喝酒 后来去年做了调酒师 已经成了一个瘦胖子 四肢纤细 肚子大[憨笑]，仅供参考,Neutral,1
我不能理解，啤酒好难喝啊，我有烟瘾，但是喝酒真的会成瘾吗？[黑脸]，有点失望,Negative,0
戒了吧，还需要观察,Neutral,1
这是好事啊 酒肉朋友关键时候没一个能指的上的，值得推荐,Positive,2
19岁就这么喝？，个人感受,Neutral,1
那你喝的可能是假酒哦[黑脸]，太难受了,Negative,0
酒精肝，已经出问题了。，中立看法,Neutral,1
刚开始喝完他能不想那些烦心事，时间久了就依赖了，有点失望,Negative,0
第一次喝啤的就感觉挺好喝，没那么难喝啊😲，要不是觉得喝多了对身体不好当饮料喝了，先观望一下,Neutral,1
认识一块喝酒吗[看]，真的很有用,Positive,2
我现在，最头疼的就是怎么戒烟，就像曾经的没有尝试过抽烟的那种，现在不管怎么戒烟，也不免某个时间忽然想抽一根，生理上两周内就完全没什么不适了，但是心理上的瘾我觉得应该是一辈子的折磨，想抽一根[捂脸]，很焦虑,Negative,0
他去的酒吧，先观望一下,Neutral,1
喝醉是真的舒服，个人感受,Neutral,1
[捂脸]，真的戒不掉,Negative,0
一天两次或者三次，个人感受,Neutral,1
我连着喝了两年多的啤酒，每天晚上都要4-5瓶，后来发现用白酒戒酒特别好戒，只要你喝白酒时不闭气，尝着那种辛辣苦涩的味道闻着那种刺鼻的气味，根本就不想喝[捂脸][捂脸]，仅供参考,Neutral,1
之前看过一片帖子，大概的意思就是人体血液当中如果有0.05%的酒精（大概一瓶500ml的啤酒），整个人的状态会更好，思维 语言 逻辑性都会提升[看]，效果不错,Positive,2
我天天喝也没见上瘾，真的戒不掉,Negative,0
我昨晚喝了两瓶黄盖汾酒，一个人在家喝到3点，然后9点起床上班，仅供参考,Neutral,1
哈哈哈，那你确实没瘾，这么多年都没练出来[捂脸]，这体验很差,Negative,0
对喽，就这么喝，中立看法,Neutral,1
不早说！，中立看法,Neutral,1
@马泡 @神秘的入，个人感受,Neutral,1
不跌到谷底永远戒不了酒，我是发生了两件事彻底戒酒了，第一件事是，半夜在外面醉死过去醒来在医院，完全不知道发生了什么，第二件是是，烤箱烤羊肉醉死睡着过去了，差点把大楼烧了[捂脸][捂脸]，很焦虑,Negative,0
分享一下我的经历，可能可以帮助到一些人，挺有意思的，我21岁开喝，后来喝白的，只喝原味伏特加，因为杂质少对身体伤害小一些，5年差不多每晚上都有3两白酒下肚 后来想戒酒，因为身体确实有些顶不住了，试了几次，但是习惯告诉我每晚上没有酒精睡不着，也试过一些方法，最后是看加缪书籍让我戒掉它的，也不算是完全戒，就偶尔朋友聚会会喝，但是比起之前每天频率，下降了很多，感觉很多时候我们不是对酒精上瘾，而是缺乏生活中的意义感。如果你也在饮酒，不要为此过多自责，但是也不要放弃寻找戒酒的方法。对了还有就是我现在换成了喝洋甘菊花茶，对身体也好，也有一定的镇静效果。，我很支持,Positive,2
戒不下去一次喝正常量的3倍，可以有效戒酒一段时间，先观望一下,Neutral,1
[看]咱俩一模一样，不过我戒掉了[比心]我同时还戒掉了烟，，真的很有用,Positive,2
说实话要真成瘾了   戒你都比戒酒容易，还需要观察,Neutral,1
我是卖酒的[看]，真的很有用,Positive,2
@黎桑曲 我要被他俩笑死了，还需要观察,Neutral,1
那你喝的可能是假酒哦[黑脸]，很焦虑,Negative,0
喜欢喝就喝，不喜欢喝就不喝。大家都只活一次，但是希望大家喝醉不要做出格的事，还有就是适量，可以三五天，一两周喝一次，不要喝太醉，给你的身体一点恢复时间，祝大家喝一辈子的酒。，我很支持,Positive,2
你是完全不懂幽默吗，中立看法,Neutral,1
[捂脸]看到评论这句话有点想笑没有酒瘾干嘛天天喝就和视频里面找到借口一样，很焦虑,Negative,0
我天天喝也没有见到酒瘾，我真不信[捂脸]，很焦虑,Negative,0
这个比例我不好说，但是爱喝酒的人里面，应该都大差不差，你这个喜欢喝啤酒还不算爱喝酒，我一般喝完白的口渴时候才喝水啤，其他ipa什么的是用来解暑和解腻的，真的很有用,Positive,2
哈哈哈 哈   对，还需要观察,Neutral,1
我工作两年了都没断过片，喝过酒 也醉过 但对酒就是喜欢不起来 好难喝，我很支持,Positive,2
戒了吧，中立看法,Neutral,1
我朋友全是喝酒的，现在我戒酒了他们都不搭理我了[泪奔]，还需要观察,Neutral,1
我也是不喝酒睡觉出汗，睡不好，真的很有用,Positive,2
无醇啤酒🍺，个人感受,Neutral,1
有可能影响，但只是喝了那么两三次，当时不知道是酒，会伤害身体，后来家里人骂过我之后成年前几乎没喝过了[看]，我很支持,Positive,2
[捂脸]一直追求微醺，但感觉越来越难微醺了，可恶啊，有点失望,Negative,0
@tongyu [看]，我很支持,Positive,2
和朋友喝茶 我朋友都喝茶 现在没有喝酒的了[捂脸]，太难受了,Negative,0
刚开始喝完他能不想那些烦心事，时间久了就依赖了，这体验很差,Negative,0
喝过 不甜，先观望一下,Neutral,1
还好我喝酒反而睡不着觉，要不然我可能会酒精依赖，还需要观察,Neutral,1
刚出生我爸就在奶嘴里罐啤酒了[捂脸]，太难受了,Negative,0
我是彻底戒酒了 和谁也不喝 任何场合都不喝[呲牙]，真的很有用,Positive,2
试试白的，还需要观察,Neutral,1
其实这东西不想烟一样有瘾 感觉是有酒瘾的人是因为喜欢喝完酒的那种感觉，效果不错,Positive,2
对啊，所以他只是感觉，不会上瘾，有点失望,Negative,0
你已经有了，中立看法,Neutral,1
你喜欢喝什么类型的酒？我给你推荐一下看看能不能让你有喜欢的味道，我很支持,Positive,2
酒是拿粮食酿的，喝多了肯定长胖，个人感受,Neutral,1
你是完全不懂幽默吗，先观望一下,Neutral,1
我每天晚上喝酒也没见到我有酒瘾啊，先观望一下,Neutral,1
我喝到手抖的不行 还心脏不舒服 我才30不到[尬笑] 最近戒酒整夜整夜睡不着 这什么情况啊，真的戒不掉,Negative,0
那确实可能是假酒。因为茅台是酱香不可能甜的，真的戒不掉,Negative,0
从110的体重喝到150斤 啤酒 威士忌 金酒 白兰地 IPA  24年到现在365天有340天在喝酒 后来去年做了调酒师 已经成了一个瘦胖子 四肢纤细 肚子大[憨笑]，中立看法,Neutral,1
我天天喝也没见上瘾，这体验很差,Negative,0
太会了，酒会越喝越好喝。酒和烟一样，一开始难以接受，越来越上瘾，个人感受,Neutral,1
酒品不好是借口，你也没见他去抢银行去公安局打人，这说明他是清醒的，只是借着酒劲做之前不敢做的事情，你永远叫不醒一个装睡的人[抠鼻]。，确实有帮助,Positive,2
我唯一不想喝的，只有喝到假酒大醉第二天头疼的不行，那个时候会闻到酒都想吐，如果不是大醉，那每天二公两白的简直神仙日子，真的戒不掉,Negative,0
少喝点透透就好了[灵机一动]，值得推荐,Positive,2
广东阳江互助会，我在广海上学，正准备办个社团，先观望一下,Neutral,1
别喝小甜水了 升糖太高，还需要观察,Neutral,1
我也觉得戒烟好难啊我一天一包烟左右戒了好几次生理上戒掉了心理上戒不掉看不得别人抽烟现在身体好差咳嗽痰多，值得推荐,Positive,2
我昨晚喝了两瓶黄盖汾酒，一个人在家喝到3点，然后9点起床上班，中立看法,Neutral,1
送去过了出来照喝不误[捂脸]，这体验很差,Negative,0
纯瘾大吧，仅供参考,Neutral,1
送去过了出来照喝不误[捂脸]，太难受了,Negative,0
@尤洛珂 @😀 @Numpy @chocolate [石化]，先观望一下,Neutral,1
成瘾了很难戒，除非一口不喝，否则戒十年再喝也是一样，帮他一起度过难关吧，仅供参考,Neutral,1
他喝的假酒。第二天头疼，这体验很差,Negative,0
"我和你相反，一喝酒就能睡得着，平时压力太大了，喝酒能让我缓解压力。
过年时喝出酒精肝，我大概是没救了，中立看法",Neutral,1
我也是啥都喝 喝了大半年胖了几十斤，中立看法,Neutral,1
上一期[捂脸]，很焦虑,Negative,0
entp是吧，先观望一下,Neutral,1
酒吧叫互助会的不多，发定位[看]，确实有帮助,Positive,2
对，而且喝也要喝半天 麻烦得很，仅供参考,Neutral,1
那就买烈酒，气味越大越辣越难喝的酒，喝的时候不要闭气，喝完不要立马吃东西，几天就不想喝了[捂脸][捂脸]，这体验很差,Negative,0
以前我一遇到事就喝很多烟，我酒量还不错没有醉的太难受过。今年过年晚饭喝了不少白酒，晚上和朋友又喝了很多洋酒。喝混了之后第二天醉的吐了一早上，脑袋剧痛，喉咙里都是酒精混血腥味。这之后再也没喝过了，效果不错,Positive,2
目前戒烟79天[黄脸干杯]上一次是最长的一年[戳手手]戒烟的难点在于复吸...，还需要观察,Neutral,1
"我也经常喝酒，我认为就是不要喝到吐，喝到难受。
不要喝到胡言乱语，耍酒疯丢人。
其余想怎么喝怎么喝。，先观望一下",Neutral,1
酒是拿粮食酿的，喝多了肯定长胖，先观望一下,Neutral,1
你每天都喝不就证明已经有瘾了么？，仅供参考,Neutral,1
真的吗 喝酒很多年了但还是觉得很难喝[捂脸]，有点失望,Negative,0
看完吓得我抽了根烟缓一下[噢买尬]，还需要观察,Neutral,1
[捂脸]，这体验很差,Negative,0
不得不喝是吧[看]，效果不错,Positive,2
风花雪月的桃花啤酒 你试试 或者1664的桃红，个人感受,Neutral,1
对啊，所以他只是感觉，不会上瘾，太难受了,Negative,0
还好我喝酒反而睡不着觉，要不然我可能会酒精依赖，中立看法,Neutral,1
这个月9天，我喝了11瓶洋酒[流泪]戒不掉，很焦虑,Negative,0
我都不知道你们为什么会喝酒成瘾的？我每天晚上下班回来只喝6瓶啤酒，一直这样喝了10几年了，也没见有瘾啊，先观望一下,Neutral,1
这是好事啊 酒肉朋友关键时候没一个能指的上的，确实有帮助,Positive,2
"我和你相反，一喝酒就能睡得着，平时压力太大了，喝酒能让我缓解压力。
过年时喝出酒精肝，我大概是没救了，个人感受",Neutral,1
我不能理解，啤酒好难喝啊，我有烟瘾，但是喝酒真的会成瘾吗？[黑脸]，太难受了,Negative,0
不喝就行了，先观望一下,Neutral,1
人没点不良嗜好怎么活，我很支持,Positive,2
兄弟和我一样，7瓶准趴下，70%会吐，中立看法,Neutral,1
劲酒加啤酒在我大二的国庆节，彻底把酒戒了[微笑]，还需要观察,Neutral,1
不得不喝是吧[看]，确实有帮助,Positive,2
对，而且喝也要喝半天 麻烦得很，中立看法,Neutral,1
酒精味不重，清爽的类型[黑脸]，这体验很差,Negative,0
我天天喝也没见上瘾，有点失望,Negative,0
前段时间喝了个洋酒喝太多了，然后我直接分不清梦可现实了，仅供参考,Neutral,1
都说每次了，你不难受吗一直喝醉[黑脸]，太难受了,Negative,0
会上瘾 真的 我从16年读初中的时候开始喝酒 一开始读书很厉害的 后面因为叛逆了 转学 天天逃课去喝酒 现在26年了 我每天都在喝酒 有酒瘾 来姨妈也喝 不喝我一天睡不着 我尝试过戒酒 戒不了 没有用[流泪][流泪]，真的戒不掉,Negative,0
我是一个重度酒精依赖症患者，在此劝诫大家，千万不要妄图自己戒酒，我尝试了许久，发现自己根本办不到，所以我参加了互助会，我们互相分享故事，勉励对方，互帮互助，终于我的酒量上涨了，这体验很差,Negative,0
喝过 不甜，中立看法,Neutral,1
哦，我也现在在出现记忆混乱这种情况，中立看法,Neutral,1
当我喝下第1口酒的时候，我就知道我不会再喝第2口。[捂脸]去酒吧喝酒完全是因为酒是饮料的味道。，真的戒不掉,Negative,0
目前戒烟79天[黄脸干杯]上一次是最长的一年[戳手手]戒烟的难点在于复吸...，中立看法,Neutral,1
因为喝超过6瓶的时候都断片了，只记得每次喝6瓶[捂脸]，太难受了,Negative,0
@尤洛珂 @😀 @Numpy @chocolate [石化]，还需要观察,Neutral,1
当我喝下第1口酒的时候，我就知道我不会再喝第2口。[捂脸]去酒吧喝酒完全是因为酒是饮料的味道。，这体验很差,Negative,0
哈哈 记错人的事没说，还需要观察,Neutral,1
有机会一起喝，中立看法,Neutral,1
我现在19岁，女，不是耍酷，只是喜欢喝醉的感觉，现在养成习惯了每天都要喝酒[捂脸]，还需要观察,Neutral,1
澳洲不犯法吗[发呆]，中立看法,Neutral,1
没有，基本上都是跟好朋友一起，值得推荐,Positive,2
对，而且喝也要喝半天 麻烦得很，先观望一下,Neutral,1
这个确实猛，我一天最多大半瓶，不然第二天起来浑身难受，仅供参考,Neutral,1
我每天晚上喝酒也没见到我有酒瘾啊，个人感受,Neutral,1
这鱼烧的时候放了豆酱吗？  口重不重，还需要观察,Neutral,1
大佬[赞][赞][赞]，我很支持,Positive,2
